"file name,","file size,","number of words,","% positive,","% negative,","% uncertainty,","% litigious,","% modal-weak,","% modal moderate,","% modal strong,","% constraining,","# of alphabetic,","# of digits,","# of numbers,","avg # of syllables per word,","average word length,",vocabulary
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000016732_2022-05-01_10Q_extracted.txt,107849,13321,0.8557916072366939,2.3571803918624727,1.76413182193529,1.0960138127768186,0.34531942046392916,0.1276180466931912,0.14263193453944897,0.6380902334659561,81452,5304,2045,1.9150213947901809,5.728699046618122,1445
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000016732_2022-10-30_10Q_extracted.txt,88504,10912,0.7331378299120235,2.126099706744868,1.9428152492668622,1.2280058651026393,0.3574046920821114,0.1466275659824047,0.20161290322580644,0.7881231671554252,68007,4091,1403,1.9196297653958945,5.729105571847508,1382
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000016732_2023-01-29_10Q_extracted.txt,99491,12089,1.1084456944329555,1.9025560426834311,1.828108197534949,0.9512780213417156,0.3308793117710315,0.14062370750268838,0.17371163867979156,0.744478451484821,75450,5215,1840,1.9145504177351311,5.714947472909256,1348
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000016732_2023-04-30_10Q_extracted.txt,104247,12812,0.9132063690290352,2.09178894786138,1.7405557290040587,0.9366219169528567,0.3044021230096784,0.1326881049016547,0.1561036528254761,0.6946612550733687,78673,5511,2012,1.903449890727443,5.689431782703715,1390
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000016732_2023-10-29_10Q_extracted.txt,99757,12382,0.7914714908738493,1.8413826522371186,1.914068809562268,1.0337586819576805,0.3795832660313358,0.16960103375868196,0.16960103375868196,0.7833952511710547,76559,4586,1590,1.9074462930059763,5.69164916814731,1424
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000016732_2024-01-28_10Q_extracted.txt,113244,13899,1.0432405209007842,1.906611986473847,1.7555219799985609,0.8633714655730629,0.31656953737678967,0.1654795309015037,0.14389524426217715,0.6906971724584502,86163,5717,2038,1.9097776818476149,5.712281459097777,1445
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000016732_2024-04-28_10Q_extracted.txt,134600,16662,0.8882487096386988,1.7044772536310167,1.57844196374985,0.8762453486976354,0.2940823430560557,0.11403192894010324,0.18605209458648422,0.6721882126995559,102229,6877,2405,1.906793902292642,5.6912735565958466,1536
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000016918_2019-05-31_10Q_extracted.txt,164114,19748,0.9671865505367632,1.7622037674701236,1.1697387077172372,0.941867530889204,0.17723313753291473,0.15697792181486733,0.09114847073121328,0.39497670650192424,120014,9891,2532,1.9100668422118696,5.657281750050638,1665
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000016918_2019-08-31_10Q_extracted.txt,208002,24732,1.0189228529839884,2.02975901665858,1.0350962316027819,0.8369723435225619,0.10108361636745916,0.11321365033155426,0.09299692705806244,0.363901018922853,149499,14249,3635,1.8840368753032508,5.615275756105451,1697
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000016918_2019-11-30_10Q_extracted.txt,232586,26936,1.0432135432135432,2.1755271755271757,1.006088506088506,0.7796257796257797,0.10023760023760023,0.11508761508761509,0.11137511137511139,0.4120879120879121,166815,15892,3992,1.8755940005940006,5.621695871695872,1730
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000016918_2020-05-31_10Q_extracted.txt,181037,22620,0.7692307692307693,2.0778072502210434,0.9858532272325375,1.0256410256410255,0.15030946065428824,0.15030946065428824,0.16357206012378425,0.4332449160035367,136062,8794,2536,1.8901414677276747,5.621662245800177,1735
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000016918_2020-08-31_10Q_extracted.txt,207722,25744,0.9283716594157863,2.5403977625854566,1.0021752641392168,0.8351460534493473,0.16314481044126788,0.11264760720944686,0.15149160969546302,0.4428216283405842,155173,11638,3252,1.882263828464885,5.617192355500311,1797
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000016918_2020-11-30_10Q_extracted.txt,218669,26910,1.0182088442958008,2.426607209215905,0.947603121516165,0.7878112225938313,0.13749535488665923,0.10776662950575994,0.14121144555927165,0.4199182460052025,163149,12578,3470,1.8720921590486808,5.605239687848384,1854
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000016918_2021-05-31_10Q_extracted.txt,142928,17714,0.9371118889014339,2.2411651800835495,1.0217906740431297,0.9879191599864514,0.11855029919837416,0.12419555154115389,0.1298408038839336,0.45162018742237775,107497,7513,2126,1.9057242858755787,5.648018516427684,1602
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000016918_2021-08-31_10Q_extracted.txt,176346,21631,0.9708289029633397,2.5518931163607785,0.9338449447552124,0.8321390596828626,0.11557486940039759,0.09708289029633398,0.10170588507234987,0.4022005455133836,130714,10695,2956,1.885442189450326,5.612130738292266,1656
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000016918_2021-11-30_10Q_extracted.txt,185756,22527,1.1763661384116837,2.485905801926577,0.9455320282327873,0.772406445598615,0.1376126426066498,0.08878235006880632,0.09322146757224664,0.41727704532338966,137653,11316,3082,1.8872908065876504,5.625959959160119,1731
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000016918_2022-05-31_10Q_extracted.txt,152097,18974,1.0066406661747656,1.9763887424897228,1.0962369558342997,0.7273110572362179,0.20027405923895855,0.12121850953936966,0.22662590913882155,0.532307367977232,114365,8011,2114,1.8872667861283863,5.5989775482238855,1788
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000016918_2022-08-31_10Q_extracted.txt,182186,22336,1.0789756446991403,2.4534383954154726,1.119269340974212,0.7208094555873926,0.21042263610315187,0.09849570200573066,0.15222063037249284,0.5775429799426934,135429,10796,2832,1.8896400429799427,5.613628223495702,1837
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000016918_2022-11-30_10Q_extracted.txt,212632,26450,1.0775047258979205,2.3705103969754253,1.179584120982987,0.945179584120983,0.27221172022684315,0.0945179584120983,0.23062381852551983,0.5595463137996219,159685,11423,3011,1.8854820415879017,5.599243856332703,2038
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000016918_2023-05-31_10Q_extracted.txt,137076,17202,0.9301244041390535,2.3718172305545866,1.1394023950703407,0.9708173468201372,0.18021160330194164,0.10463899546564352,0.14533193814672712,0.48250203464713404,104117,6466,1676,1.9013486803860016,5.6289384955237765,1793
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000016918_2023-08-31_10Q_extracted.txt,158652,19591,1.092338318615691,2.695115103874228,1.0463988566178348,0.8218059312949824,0.15313153999285387,0.08677453932928386,0.13271400132714,0.5461691593078455,118999,8660,2237,1.9035781736511663,5.646980756469808,1784
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000016918_2023-11-30_10Q_extracted.txt,166610,20353,1.0760084508426275,2.672824645015477,1.041615486660443,0.8352577015673366,0.1424851373261927,0.10809217314400826,0.13757185672873778,0.49624134034294703,124661,9263,2419,1.8976072323490394,5.652090600894217,1812
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000016918_2024-05-31_10Q_extracted.txt,114687,14121,1.1543091849019191,2.159903689540401,1.1684724877841512,0.7435734013171872,0.12038807449897317,0.12038807449897317,0.16995963458678565,0.5523688124070533,86803,5827,1489,1.927200623185327,5.718645988244458,1587
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000018230_2019-03-31_10Q_extracted.txt,214352,24963,0.7651323959460001,1.5543003645395186,1.001482193646597,0.8212153987902095,0.16424307975804192,0.25237351279894243,0.19228458118014663,0.5808596723150262,157826,12188,3497,1.9803709490045267,5.883307294796299,2003
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000018230_2019-06-30_10Q_extracted.txt,250501,28065,0.776768216639943,1.7067521824336362,0.8836629253518617,0.7660787457687511,0.14252627828255834,0.22091573133796544,0.15321574915375022,0.4845893461606984,181014,16930,4913,2.0027436308569393,5.928915018706574,1982
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000018230_2019-09-30_10Q_extracted.txt,260883,29120,0.7074175824175825,1.727335164835165,0.8928571428571428,0.7623626373626373,0.13736263736263737,0.21978021978021978,0.15109890109890112,0.4567307692307693,188960,17611,5078,1.9947802197802198,5.9170673076923075,1998
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000018230_2020-03-31_10Q_extracted.txt,215994,25327,0.623840170568958,1.8083468235479923,1.0621076321712006,0.8883799897342757,0.18952106447664546,0.2605914636553875,0.12634737631776366,0.5646148379200063,159343,11986,3494,1.976112449164923,5.864729340229794,2012
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000018230_2020-06-30_10Q_extracted.txt,261405,29529,0.7010057909174032,1.8151647532933726,0.9143553794574825,0.8229198415117341,0.15239256324291375,0.22012259135087542,0.09482203935114633,0.4978157065935182,188522,17328,5124,1.9845236885773307,5.882183616106201,2012
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000018230_2020-09-30_10Q_extracted.txt,251009,28453,0.7064281446596141,1.7151091273327943,0.9173022176923347,0.7661757986855516,0.13355357958738973,0.21790320880047798,0.09840790074860295,0.5096123431624082,184805,17007,4994,1.9746951112360736,5.868203704354549,1958
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000018230_2021-03-31_10Q_extracted.txt,189732,22603,0.8007786577003052,1.4953767199044374,1.0396849975666946,0.7609609343892404,0.16369508472326683,0.2344821483873822,0.10618059549617306,0.5353271689598726,141639,10932,3221,1.9469539441667036,5.811971862142194,1947
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000018230_2021-06-30_10Q_extracted.txt,223865,25797,0.8218009846106137,1.4187696243749275,0.9187114780788463,0.7093848121874637,0.13567469085552583,0.2093266658913827,0.09303407372950342,0.48067604760243443,163619,15635,4669,1.9496840717912935,5.8124975772376635,1957
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000018230_2021-09-30_10Q_extracted.txt,229758,26265,0.8566533409480296,1.4544070055206548,0.9328003045878546,0.7157814582143537,0.1332571863696935,0.2055968018275271,0.09518370454978108,0.4492670854749667,168283,16027,4772,1.9487530934703978,5.816828478964402,1950
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000018230_2022-03-31_10Q_extracted.txt,180135,21554,0.7330425907024218,1.461445671337107,1.0346107451053168,0.7469611209056324,0.15774334230305279,0.2366150134545792,0.10206922149021064,0.48250904704463204,134319,10603,3133,1.9510995638860535,5.817156908230491,1893
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000018230_2022-06-30_10Q_extracted.txt,211837,24418,0.7617331476779424,1.4947989188303712,0.9214513883200918,0.6880170366123352,0.13924154312392498,0.21705299369317718,0.0860021295765419,0.4013432713571955,154435,15053,4450,1.959824719469244,5.826808092390859,1887
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000018230_2022-09-30_10Q_extracted.txt,227619,26253,0.8189540243019846,1.5350626595055803,0.9179903249152478,0.792290404906106,0.15617262789014588,0.19426351274140097,0.09903630061326325,0.39233611396792745,166982,15743,4611,1.9534529387117663,5.818268388374662,1933
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000018230_2023-03-31_10Q_extracted.txt,180096,21447,0.7926516529118293,1.5573273651326527,1.063085746258218,0.7506877418753205,0.17251830092786868,0.2284701823098802,0.0885904788548515,0.452277707837926,133833,10874,3186,1.9540262041311138,5.824264465892665,1911
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000018230_2023-06-30_10Q_extracted.txt,212228,24481,0.821044891957028,1.4950369674441404,0.9395041052244597,0.6494832727421266,0.14705281646991544,0.20424002287488258,0.08169600914995302,0.4003104448347698,154210,15397,4493,1.9543319308851763,5.816469915444631,1876
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000018230_2023-09-30_10Q_extracted.txt,216282,24797,0.8549421300963826,1.5445416784288422,0.9355970480300035,0.6654030729523733,0.1451788522805178,0.20163729483405252,0.0887204097269831,0.3871436060813808,157561,15590,4563,1.9488647820300842,5.813606484655402,1876
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000018230_2024-03-31_10Q_extracted.txt,186113,22247,0.8630377129500606,1.5148109857508878,1.11925203398211,0.7326830583898953,0.17080954735469953,0.2247494044140783,0.12136467838360229,0.48545871353440917,138226,11137,3299,1.9514091787656762,5.813233244931901,1890
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000018230_2024-06-30_10Q_extracted.txt,220114,25480,0.8987441130298273,1.5698587127158554,0.9929356357927787,0.6671899529042387,0.14913657770800628,0.2001569858712716,0.10989010989010989,0.4003139717425432,159613,15910,4757,1.9474882260596547,5.795643642072213,1862
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000018926_2019-03-31_10Q_extracted.txt,154367,19581,0.5719830447883152,1.9712987079311577,1.1439660895766304,1.3839946887288699,0.2757775394515091,0.1429957611970788,0.16342372708237576,0.6485879168581788,118220,6565,1675,1.8955620244114193,5.656146264235739,1933
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000018926_2019-06-30_10Q_extracted.txt,168695,20770,0.6066441983630236,1.8921521425132402,1.2084737602311026,1.2469908521906596,0.26480500722195477,0.14443909484833894,0.16369764082811747,0.6162734713529129,126939,9487,2419,1.899037072701011,5.653009147809341,1977
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000018926_2019-09-30_10Q_extracted.txt,169793,20754,0.5444733545340658,1.8598824323022067,1.1708586296617518,1.2334971571745206,0.2698275031319264,0.12045870675532427,0.15900549291702804,0.6167485785872603,127799,9673,2457,1.8930808518839741,5.645176833381517,1957
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000018926_2020-03-31_10Q_extracted.txt,163881,21167,0.552747200831483,2.225161808475457,1.5968252468465065,1.422024850002362,0.5385741956819577,0.18424906694382764,0.2551140926914537,0.7606179430245193,125072,6510,1847,1.8732933339632447,5.582132564841499,2154
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000018926_2020-06-30_10Q_extracted.txt,162959,20589,0.6071203069600272,2.2342027296129,1.5153722861722279,1.495944436349507,0.4614114332896207,0.1651367234931274,0.25256204769537133,0.7334013308077129,122454,8420,2535,1.8712904949244742,5.559473505269804,2098
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000018926_2020-09-30_10Q_extracted.txt,164604,20823,0.5810882197569995,2.2283052393987415,1.5127503241607836,1.4503193584017673,0.4322143783316525,0.15367622340680978,0.2545262450175287,0.7107525332564952,124881,8642,2570,1.8717283772751285,5.56096623925467,2105
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000018926_2021-03-31_10Q_extracted.txt,124973,16128,0.6324404761904762,1.7609126984126984,1.4694940476190477,1.5314980158730158,0.3472222222222222,0.13640873015873015,0.1488095238095238,0.7626488095238095,96320,5512,1663,1.9045758928571428,5.664000496031746,1893
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000018926_2021-06-30_10Q_extracted.txt,140039,17444,0.6592524650309562,1.6452648475120384,1.393029121761064,1.4675533134602154,0.3324925475808301,0.13185049300619123,0.14904838339830315,0.6993808759458839,105599,7977,2385,1.9018573721623482,5.6470419628525566,1897
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000018926_2021-09-30_10Q_extracted.txt,171866,21488,0.6282576321667908,1.7544676098287415,1.3449367088607596,1.2379002233804914,0.30714817572598657,0.14426656738644825,0.22338049143708116,0.772524199553239,130053,9311,2794,1.8810033507073716,5.600660833953834,1991
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000018926_2022-03-31_10Q_extracted.txt,141782,18311,0.6389601878652176,1.7421222216154224,1.3707607449074326,1.4362951231500192,0.3003659002785211,0.12560755829829065,0.21844792747528807,0.6935721697340396,108334,6489,2027,1.8763584730489868,5.596854349844356,1934
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000018926_2022-06-30_10Q_extracted.txt,155136,19413,0.602688919796013,1.766857260598568,1.2929480245196519,1.3856693967959615,0.28846649152629683,0.11847730901972904,0.18544274455261936,0.6696543553289033,116461,8767,2666,1.8737443980837583,5.589192808942461,1924
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000018926_2022-09-30_10Q_extracted.txt,165494,20470,0.7572056668295066,1.7684416218856864,1.1138251099169516,1.26038104543234,0.2589154860771861,0.10258915486077186,0.1709819247679531,0.6643869076697606,124580,9276,2810,1.8706888128969223,5.585197850512945,1925
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000018926_2023-03-31_10Q_extracted.txt,141411,18374,0.6095569826929357,1.9701752476325243,1.2027865462065963,1.3660607379993468,0.2830085991074344,0.12517688037444213,0.19592903015130075,0.707521497768586,108405,6237,1959,1.8792859475345598,5.609502557962338,1925
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000018926_2023-06-30_10Q_extracted.txt,157860,19917,0.5824170306773109,2.3045639403524625,1.2200632625395391,1.2401466084249637,0.35145855299492895,0.11547923884119093,0.18577094944017672,0.8133755083596927,118700,8624,2644,1.8769392980870614,5.597379123361952,1954
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000018926_2023-09-30_10Q_extracted.txt,166761,20881,0.7327235285666396,2.121545902973996,1.1302140702073655,1.288252478329582,0.26339734687036065,0.11972606675925482,0.2155069201666587,0.8237153393036732,125549,9149,2830,1.8721325607011159,5.5891001388822374,1960
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000018926_2024-03-31_10Q_extracted.txt,171243,22237,0.5981022619957729,1.6369114538831677,1.1962045239915458,1.4255520079147366,0.3417727211404416,0.11242523721725053,0.1888743985249809,0.7465035751225435,131089,7482,2421,1.88060439807528,5.592121239375815,2043
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000018926_2024-06-30_10Q_extracted.txt,171826,21904,0.66654492330168,1.9448502556610663,1.1869978086194304,1.33308984660336,0.33783783783783783,0.12326515704894082,0.18718042366691015,0.835463842220599,130153,8680,2768,1.8823959094229366,5.60418188458729,2043
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000019617_2023-09-30_10Q_extracted.txt,714317,80994,0.5555967108674718,1.6618514951724819,1.465540657332642,0.7593155048522112,0.18643356297997382,0.20248413462725634,0.06914092401906315,0.6840012840457318,513836,62435,15725,1.8952268069239697,5.666197496110823,3094
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000019617_2024-03-31_10Q_extracted.txt,590501,69174,0.5117529707693642,1.5887472171625177,1.5179113539769278,0.7936507936507936,0.20238818053025703,0.20527944025211783,0.08673779165582444,0.7170324110214821,432876,45150,11337,1.8909127706941915,5.669572382687137,3039
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000019617_2024-06-30_10Q_extracted.txt,647713,73809,0.58258477963392,1.5662046633879336,1.4727201289815604,0.7654893034724762,0.18154967551382623,0.19103361378693656,0.07180696121069247,0.699101735560704,465141,56730,14451,1.8975734666504085,5.668089257407633,3012
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000020286_2019-03-31_10Q_extracted.txt,180457,22018,1.3261876646380235,3.9649377781814876,1.1672268144245617,0.7584703424470887,0.18621128167862658,0.3270051775819784,0.11354346443818693,0.48142428921791264,135002,10138,3297,1.9271959306022346,5.750613134707966,1862
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000020286_2019-06-30_10Q_extracted.txt,187948,22553,1.4011439719771206,3.9462599210748017,1.1439719771205603,0.7404779851904403,0.17735999645280007,0.31037999379240017,0.11971799760564004,0.47443799051124014,136774,13052,4495,1.9110539617789208,5.689309626213808,1846
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000020286_2019-09-30_10Q_extracted.txt,191174,22740,1.4467897977132806,3.9006156552330697,1.1125769569041337,0.7299912049252418,0.16710642040457344,0.30782761653474056,0.11433597185576078,0.4881266490765171,139140,13337,4561,1.9076956904133686,5.692612137203167,1857
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000020286_2020-03-31_10Q_extracted.txt,180342,22429,1.1859645994025592,4.280172990325026,1.3330955459449818,0.7713228409648223,0.3522225689954969,0.34330554193231977,0.13375540594765706,0.4324758125640911,135632,9651,3026,1.9021802131169467,5.676044406794775,1867
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000020286_2020-06-30_10Q_extracted.txt,192977,23400,1.205128205128205,4.188034188034187,1.2692307692307692,0.7393162393162394,0.2991452991452992,0.3034188034188034,0.1111111111111111,0.43162393162393164,140280,12950,4297,1.883974358974359,5.621965811965812,1909
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000020286_2020-09-30_10Q_extracted.txt,191277,23442,1.211500725194096,4.108011261837728,1.249893353809402,0.7806501151778859,0.302875181298524,0.29860933367460113,0.1109120382219947,0.405255524272673,141619,13100,4328,1.8818360208173364,5.627250234621619,1901
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000020286_2021-03-31_10Q_extracted.txt,165698,20974,1.158577286163822,4.4579002574616196,1.3492895966434633,1.0775245542099743,0.33374654333937254,0.3289787355773815,0.11442738628778487,0.390960236483265,126133,9066,2815,1.899494612377229,5.666444168971107,1913
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000020286_2021-06-30_10Q_extracted.txt,180148,22049,1.2562928023946665,4.376615719533765,1.2925756270125628,1.020454442378339,0.3038686561748832,0.3174747154065944,0.11338382693092658,0.39004036464238745,132552,12795,4186,1.8912875867386276,5.629053471812781,1913
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000020286_2021-09-30_10Q_extracted.txt,181359,22024,1.2077733381765348,4.354340719215402,1.262259353432619,1.071558300036324,0.29967308390846353,0.31783508899382495,0.11805303305484927,0.37686160552124953,133503,12969,4246,1.885352342898656,5.6274518706865235,1908
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000020286_2022-03-31_10Q_extracted.txt,155185,19518,1.1732759504047545,4.39594220719336,1.291115893021826,1.1271646685111179,0.2664207398299006,0.3125320217235372,0.1127164668511118,0.425248488574649,117571,8959,2759,1.90101444820166,5.669791986883902,1829
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000020286_2022-06-30_10Q_extracted.txt,176985,21543,1.1419022420275728,4.600102121338718,1.304368008169707,1.0258552662117626,0.2413777096968853,0.3017221371211066,0.11140509678317784,0.39920159680638717,129896,12960,4167,1.8957898157174025,5.642714570858283,1871
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000020286_2022-09-30_10Q_extracted.txt,183065,22233,1.1334502766158412,4.560788017811362,1.2953717447038187,0.9985157198758601,0.26087347636396346,0.2878603877119597,0.12144110106598299,0.3958080331039446,134597,13297,4266,1.8878244051634958,5.637880627895471,1906
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000020286_2023-03-31_10Q_extracted.txt,174999,21778,1.0607034622095692,4.242813848838277,1.3408026448709707,1.0836624116080449,0.24795665350353566,0.28928276242079165,0.11020295711268253,0.3857103498943888,131768,10850,3314,1.9049499494903113,5.6788502158141245,1881
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000020286_2023-06-30_10Q_extracted.txt,193470,23125,1.1199999999999999,4.294054054054055,1.2756756756756757,1.037837837837838,0.22486486486486484,0.2724324324324324,0.09945945945945946,0.3762162162162162,140521,15427,4931,1.9011459459459459,5.659545945945946,1894
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000020286_2023-09-30_10Q_extracted.txt,195921,23315,1.1537636714561441,4.30195153334763,1.256701694188291,1.0165129744799486,0.2187432983058117,0.2702123096718851,0.09864893845164058,0.3731503324040317,142560,15477,4953,1.8948745442847952,5.656873257559511,1897
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000020286_2024-03-31_10Q_extracted.txt,163360,20320,1.1761811023622049,4.291338582677166,1.3435039370078738,1.0236220472440944,0.25098425196850394,0.31496062992125984,0.11811023622047244,0.4084645669291339,123007,10140,3065,1.9071358267716536,5.682431102362205,1854
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000020286_2024-06-30_10Q_extracted.txt,182496,21810,1.1600183402109123,4.268684089867033,1.315910132966529,0.9536909674461256,0.23383768913342504,0.29344337459880787,0.11004126547455295,0.4034846400733609,132496,14653,4717,1.9038972948188904,5.659513984410821,1866
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000021076_2019-03-31_10Q_extracted.txt,96545,12094,0.8681991069952042,1.2981643790309245,1.215478749793286,0.8185877294526211,0.20671407309409626,0.14883413262774928,0.1322970067802216,0.6862907226723995,73646,4443,1553,1.9228543079212832,5.7348271870348935,1484
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000021076_2019-09-30_10Q_extracted.txt,75016,9312,0.6872852233676976,1.138316151202749,1.5463917525773196,0.7946735395189003,0.3221649484536082,0.13960481099656358,0.11812714776632302,0.7409793814432989,57927,3001,991,1.9329896907216495,5.765786082474227,1376
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000021076_2019-12-31_10Q_extracted.txt,89705,10859,0.7182981858366332,1.2247904963624643,1.4181784694723272,0.7275071369371029,0.27626853301408966,0.11971636430610554,0.12892531540657517,0.6814623814347546,67136,4567,1602,1.912883322589557,5.738649967768671,1423
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000021076_2020-03-31_10Q_extracted.txt,104055,12872,0.6836544437538844,1.5692977004350528,1.5304536979490366,0.6681168427594779,0.45059042883778744,0.1243008079552517,0.15537600994406464,0.7302672467371039,79401,4748,1592,1.9070851460534493,5.709757613424487,1627
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000021076_2020-09-30_10Q_extracted.txt,76991,9635,0.7576543850544889,1.183186299948106,1.6087182148417227,0.8199273482096523,0.2906071613907628,0.12454592631032695,0.12454592631032695,0.6227296315516346,60004,3049,978,1.9311883757135444,5.7473793461338865,1389
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000021076_2020-12-31_10Q_extracted.txt,87979,10718,0.821048703116253,1.2035827579772345,1.4834857249486844,0.7277477141257698,0.27057286807240155,0.11196118678857997,0.11196118678857997,0.5411457361448031,67108,4609,1494,1.9159358089195746,5.735958201156932,1396
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000021076_2021-03-31_10Q_extracted.txt,95662,11737,0.7071653744568459,1.6954928857459317,1.4569310726761522,0.6986453097043538,0.23004174831728724,0.11076084178239755,0.11076084178239755,0.7497656982193065,72592,4937,1656,1.9061088864275368,5.72974354605095,1445
